simulator,experiment_folder,model,workload,wall_clock_seconds,exp_id,hardware,dp,cpu_offload,gpu_mem_util,precision,tp,max_num_batched_tokens
blis-evolved,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0.7875782081391662,30,H100,1.0,False,0.95,FP16,2,2048
blis-evolved,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,0.8098729578778148,31,H100,1.0,False,0.9,FP16,4,2048
blis-evolved,36-qwen3-14b-tp1-general-lite-1,Qwen/Qwen3-14B,general-lite,0.2834787080064416,36,A100-80GB,,False,0.9,FP16,1,2048
blis-evolved,38-llama-3-1-8b-tp1-general-lite-1-1,meta-llama/Llama-3.1-8B-Instruct,general-lite,0.2681333750952035,38,A100-80GB,,False,0.9,FP16,1,2048
blis-evolved,40-codellama-34b-tp2-general-lite-2,codellama/CodeLlama-34b-Instruct-hf,general-lite,0.2831869581714272,40,A100-80GB,,False,0.9,FP16,2,2048
blis-evolved,41-llama-2-70b-tp4-general-lite-4,meta-llama/Llama-2-70b-hf,general-lite,0.2647599999327212,41,A100-80GB,,False,0.9,FP16,4,2048
blis-evolved,46-llama-3-1-8b-tp1-reasoning-1,meta-llama/Llama-3.1-8B-Instruct,reasoning,1.6086128749884665,46,H100,,False,0.9,FP16,1,2048
blis-evolved,49-mixtral-8x22b-tp8-general-8,mistralai/Mixtral-8x22B-Instruct-v0.1,general,0.8452618748415262,49,H100,1.0,False,0.9,FP16,8,2048
blis-evolved,50-mixtral-8x22b-tp8-codegen-8,mistralai/Mixtral-8x22B-Instruct-v0.1,codegen,0.5092472080141306,50,H100,1.0,False,0.9,FP16,8,2048
blis-evolved,51-mixtral-8x22b-tp8-roleplay-8,mistralai/Mixtral-8x22B-Instruct-v0.1,roleplay,0.6412013329099864,51,H100,1.0,False,0.9,FP16,8,2048
blis-evolved,53-mixtral-8x22b-tp8-reasoning-lite-8-1,mistralai/Mixtral-8x22B-v0.1,reasoning-lite,0.4079475828912109,53,H100,1.0,False,0.9,FP16,8,2048
blis-evolved,54-qwen3-14b-tp1-general-lite-1,Qwen/Qwen3-14B,general-lite,0.2602439168840647,54,L40S,,False,0.9,FP16,1,2048
blis-evolved,55-llama-3-1-8b-tp1-general-lite-1,meta-llama/Llama-3.1-8B-Instruct,general-lite,0.2676130838226527,55,L40S,,False,0.9,FP16,1,2048
blis-evolved,56-mixtral-8x7b-tp2-general-2-1,mistralai/Mixtral-8x7B-v0.1,general,0.7955522921402007,56,H100,1.0,False,0.9,FP16,2,2048
blis-evolved,57-codellama-34b-tp2-general-lite-2-1,codellama/CodeLlama-34b-Instruct-hf,general-lite,0.2650090830866247,57,H100,,False,0.9,FP16,2,2048
blis-evolved,58-llama-2-70b-tp4-general-lite-4-1,meta-llama/Llama-2-70b-hf,general-lite,0.266412999946624,58,H100,,False,0.9,FP16,4,2048
blis-evolved,59-qwen3-14b-tp1-general-lite-1-1,Qwen/Qwen3-14B,general-lite,0.2721557090990245,59,H100,,False,0.9,FP16,1,2048
blis-roofline,2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,1.1989900660000783,2,H100,,True,0.9,FP16,2,2048
blis-roofline,3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,1.7615369459999783,3,H100,,True,0.9,FP16,2,2048
blis-roofline,9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,0.9562723440000128,9,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,1.0334598350000306,10,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,11-mixtral-8x7b-tp2-roleplay,mistralai/Mixtral-8x7B-v0.1,roleplay,1.6429253049999488,11,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,16.48090209199995,12,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,0.6548715879999918,13,H100,,False,0.9,FP16,1,2048
blis-roofline,14-qwen3-14b-tp1-codegen-1,Qwen/Qwen3-14B,codegen,0.4720111899999892,14,H100,,False,0.9,FP16,1,2048
blis-roofline,15-qwen3-14b-tp1-roleplay-1,Qwen/Qwen3-14B,roleplay,0.6809397360000276,15,H100,,False,0.9,FP16,1,2048
blis-roofline,27-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0.4643135180000399,27,H100,1.0,False,0.9,FP16,2,1024
blis-roofline,28-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0.4591384440000183,28,H100,1.0,False,0.9,FP16,2,8192
blis-roofline,29-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0.4688298479999275,29,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,30-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0.4738292790000287,30,H100,1.0,False,0.95,FP16,2,2048
blis-roofline,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,0.5074900239999351,31,H100,1.0,False,0.9,FP16,4,2048
llmservingsim,31-mixtral-8x7b-tp4-general-4,mistralai/Mixtral-8x7B-v0.1,general,353.322204703,31,H100,1.0,False,0.9,FP16,4,2048
blis-roofline,32-mixtral-8x7b-tp2-general-2-2,mistralai/Mixtral-8x7B-v0.1,general,0.4114484239999001,32,H100,2.0,False,0.9,FP16,2,2048
blis-roofline,36-qwen3-14b-tp1-general-lite-1,Qwen/Qwen3-14B,general-lite,0.3659942090000641,36,A100-80GB,,False,0.9,FP16,1,2048
blis-roofline,40-codellama-34b-tp2-general-lite-2,codellama/CodeLlama-34b-Instruct-hf,general-lite,0.3592109630001232,40,A100-80GB,,False,0.9,FP16,2,2048
blis-roofline,42-mixtral-8x7b-tp2-general-2,mistralai/Mixtral-8x7B-v0.1,general,0.3846225999998296,42,A100-80GB,1.0,False,0.9,FP16,2,2048
blis-roofline,50-mixtral-8x22b-tp8-codegen-8,mistralai/Mixtral-8x22B-Instruct-v0.1,codegen,0.67410549300007,50,H100,1.0,False,0.9,FP16,8,2048
blis-roofline,51-mixtral-8x22b-tp8-roleplay-8,mistralai/Mixtral-8x22B-Instruct-v0.1,roleplay,0.7121405560001222,51,H100,1.0,False,0.9,FP16,8,2048
blis-roofline,53-mixtral-8x22b-tp8-reasoning-8,mistralai/Mixtral-8x22B-Instruct-v0.1,reasoning,2.829127629999902,53,H100,1.0,False,0.9,FP16,8,2048
blis-roofline,54-qwen3-14b-tp1-general-lite-1,Qwen/Qwen3-14B,general-lite,0.3721174960001008,54,L40S,,False,0.9,FP16,1,2048
blis-roofline,56-mixtral-8x7b-tp2-general-2-1,mistralai/Mixtral-8x7B-v0.1,general,0.407637453999996,56,H100,1.0,False,0.9,FP16,2,2048
blis-roofline,57-codellama-34b-tp2-general-lite-2-1,codellama/CodeLlama-34b-Instruct-hf,general-lite,0.3927808079999977,57,H100,,False,0.9,FP16,2,2048
blis-roofline,59-qwen3-14b-tp1-general-lite-1-1,Qwen/Qwen3-14B,general-lite,0.4011831349998829,59,H100,,False,0.9,FP16,1,2048
